# Tests d'attentes sur macbookpro DATE: 2017-01-18 HEURE: 11:13:15
  16 64115  #_CHRONO_#  64115 ms.  pour 16  threads
  #_CHRONO_#   Date du test : 18/01/17 11:20 sur une machine avec 8 coeurs.
  #_CHRONO_#   Temps de calcul en ms. 
  #_CHRONO_#   pour 999990 actions avec 18 threads.
  #_CHRONO_#   soit 55555 actions par thread.
  #_CHRONO_#   Mode d'action adopté: S
  18 80086  #_CHRONO_#  80086 ms.  pour 18  threads
  #_CHRONO_#   Date du test : 18/01/17 11:22 sur une machine avec 8 coeurs.
  #_CHRONO_#   Temps de calcul en ms. 
  #_CHRONO_#   pour 1000000 actions avec 20 threads.
  #_CHRONO_#   soit 50000 actions par thread.
  #_CHRONO_#   Mode d'action adopté: S
  20 77655  #_CHRONO_#  103990 ms.  pour 20  threads
  #_CHRONO_#   Date du test : 18/01/17 11:23 sur une machine avec 8 coeurs.
  #_CHRONO_#   Temps de calcul en ms. 
  #_CHRONO_#   pour 999988 actions avec 22 threads.
  #_CHRONO_#   soit 45454 actions par thread.
  #_CHRONO_#   Mode d'action adopté: S
  22 97689  #_CHRONO_#  97689 ms.  pour 22  threads
  #_CHRONO_#   Date du test : 18/01/17 11:25 sur une machine avec 8 coeurs.
  #_CHRONO_#   Temps de calcul en ms. 
  #_CHRONO_#   pour 999984 actions avec 24 threads.
  #_CHRONO_#   soit 41666 actions par thread.
  #_CHRONO_#   Mode d'action adopté: S
  24 111269  #_CHRONO_#  111269 ms.  pour 24  threads
  #_CHRONO_#   Date du test : 18/01/17 11:27 sur une machine avec 8 coeurs.
  #_CHRONO_#   Temps de calcul en ms. 
  #_CHRONO_#   pour 999986 actions avec 26 threads.
  #_CHRONO_#   soit 38461 actions par thread.
  #_CHRONO_#   Mode d'action adopté: S
  26 101105  #_CHRONO_#  101105 ms.  pour 26  threads
  #_CHRONO_#   Date du test : 18/01/17 11:28 sur une machine avec 8 coeurs.
  #_CHRONO_#   Temps de calcul en ms. 
  #_CHRONO_#   pour 999992 actions avec 28 threads.
  #_CHRONO_#   soit 35714 actions par thread.
  #_CHRONO_#   Mode d'action adopté: S
  28 113895  #_CHRONO_#  113895 ms.  pour 28  threads
  #_CHRONO_#   Date du test : 18/01/17 11:30 sur une machine avec 8 coeurs.
  #_CHRONO_#   Temps de calcul en ms. 
  #_CHRONO_#   pour 999990 actions avec 30 threads.
  #_CHRONO_#   soit 33333 actions par thread.
  #_CHRONO_#   Mode d'action adopté: S
  30 122689  #_CHRONO_#  122689 ms.  pour 30  threads
  #_CHRONO_#   Date du test : 18/01/17 11:32 sur une machine avec 8 coeurs.
  #_CHRONO_#   Temps de calcul en ms. 
  #_CHRONO_#   pour 1000000 actions avec 32 threads.
  #_CHRONO_#   soit 31250 actions par thread.
  #_CHRONO_#   Mode d'action adopté: S
  32 130668  #_CHRONO_#  130668 ms.  pour 32  threads
