# Tests d'attentes sur macbookpro DATE: 2017-01-18 HEURE: 11:13:15
  16 45934  #_CHRONO_#  45934 ms.  pour 16  threads
  #_CHRONO_#   Date du test : 18/01/17 11:41 sur une machine avec 8 coeurs.
  #_CHRONO_#   Temps de calcul en ms. 
  #_CHRONO_#   pour 999990 actions avec 18 threads.
  #_CHRONO_#   soit 55555 actions par thread.
  #_CHRONO_#   Mode d'action adopté: L
  18 54821  #_CHRONO_#  54821 ms.  pour 18  threads
  #_CHRONO_#   Date du test : 18/01/17 11:41 sur une machine avec 8 coeurs.
  #_CHRONO_#   Temps de calcul en ms. 
  #_CHRONO_#   pour 1000000 actions avec 20 threads.
  #_CHRONO_#   soit 50000 actions par thread.
  #_CHRONO_#   Mode d'action adopté: L
  20 61565  #_CHRONO_#  61565 ms.  pour 20  threads
  #_CHRONO_#   Date du test : 18/01/17 11:42 sur une machine avec 8 coeurs.
  #_CHRONO_#   Temps de calcul en ms. 
  #_CHRONO_#   pour 999988 actions avec 22 threads.
  #_CHRONO_#   soit 45454 actions par thread.
  #_CHRONO_#   Mode d'action adopté: L
  22 69421  #_CHRONO_#  69421 ms.  pour 22  threads
  #_CHRONO_#   Date du test : 18/01/17 11:44 sur une machine avec 8 coeurs.
  #_CHRONO_#   Temps de calcul en ms. 
  #_CHRONO_#   pour 999984 actions avec 24 threads.
  #_CHRONO_#   soit 41666 actions par thread.
  #_CHRONO_#   Mode d'action adopté: L
  24 74110  #_CHRONO_#  74110 ms.  pour 24  threads
  #_CHRONO_#   Date du test : 18/01/17 11:45 sur une machine avec 8 coeurs.
  #_CHRONO_#   Temps de calcul en ms. 
  #_CHRONO_#   pour 999986 actions avec 26 threads.
  #_CHRONO_#   soit 38461 actions par thread.
  #_CHRONO_#   Mode d'action adopté: L
  26 81408  #_CHRONO_#  81408 ms.  pour 26  threads
  #_CHRONO_#   Date du test : 18/01/17 11:46 sur une machine avec 8 coeurs.
  #_CHRONO_#   Temps de calcul en ms. 
  #_CHRONO_#   pour 999992 actions avec 28 threads.
  #_CHRONO_#   soit 35714 actions par thread.
  #_CHRONO_#   Mode d'action adopté: L
  28 82685  #_CHRONO_#  82685 ms.  pour 28  threads
  #_CHRONO_#   Date du test : 18/01/17 11:48 sur une machine avec 8 coeurs.
  #_CHRONO_#   Temps de calcul en ms. 
  #_CHRONO_#   pour 999990 actions avec 30 threads.
  #_CHRONO_#   soit 33333 actions par thread.
  #_CHRONO_#   Mode d'action adopté: L
  30 94594  #_CHRONO_#  94594 ms.  pour 30  threads
  #_CHRONO_#   Date du test : 18/01/17 11:49 sur une machine avec 8 coeurs.
  #_CHRONO_#   Temps de calcul en ms. 
  #_CHRONO_#   pour 1000000 actions avec 32 threads.
  #_CHRONO_#   soit 31250 actions par thread.
  #_CHRONO_#   Mode d'action adopté: L
  32 117608  #_CHRONO_#  117608 ms.  pour 32  threads
